"id","time","Lposition","Rposition","Lvelocity","Rvelocity","Distance","heading","rollAngle","pitchAngle","yawAngle","temperature","voltage","current","relsoc","abssoc","ttoempty","remcap","fullcap","changecurr","changevolt","maxerror","Vin","Adin","orientation_x","orientation_y","orientation_z","linear_acceleration_x","linear_acceleration_y","linear_acceleration_z","angular_velocity_x","angular_velocity_y","angular_velocity_z","accelerometer_x","accelerometer_y","accelerometer_z","gyroscope_x","gyroscope_y","gyroscope_z","magnetic_field_x","magnetic_field_y","magnetic_field_z","gps_x","gps_y","gps_z","gravity_x","gravity_y","gravity_z","rotational_vector_x","rotational_vector_y","rotational_vector_z"
"176","180987.25","0","0","0","0","0","277","0","0","10","13371337","14928","64365","54","64","13371337","4296","13371337","6000","16500","13371337","0","0","-1.03122","-0.17187","15.8693","0.004","0.034","-0.552","0","0","0","-0.617","-0.312","10.071","0.021","-0.014","0.014","-45950000","15650000","3100000","67.05","1.762","-3.504","1","1","1","-3.5","82","-0.013"
"177","180987.37","0","0","0","0","0","277","0","0","10","2998","14928","64365","54","13371337","219","13371337","7979","6000","13371337","1","0","0","-0.97393","-0.63019","16.2704","0.004","0.034","-0.552","0","0","0","-0.596","-0.312","10.071","0.021","-0.014","0.015","-46050000","15600000","3150000","67.051","1.762","-3.505","1","1","1","-3.5","82","-0.013"
"178","180987.49","0","0","0","0","0","277","0","0","10","13371337","14930","64366","54","64","13371337","4296","13371337","6000","13371337","1","0","0","0.17187","-0.5729","16.2704","0.004","0.034","-0.552","0","0","0","-0.61","-0.321","10.07","0.022","-0.013","0.015","-45950000","15500000","3100000","67.051","1.761","-3.503","1","1","1","-3.5","82","-0.013"
"179","180987.61","0","0","0","0","0","277","0","0","10","13371337","13371337","64366","54","13371337","220","4296","7979","6000","13371337","1","0","0","-0.63019","-1.1458","16.2704","0.004","0.034","-0.552","0","0","0","-0.622","-0.324","10.082","0.02","-0.013","0.015","-45950000","15350000","3050000","67.051","1.76","-3.503","1","1","1","-3.5","82","-0.013"
"180","180987.72","0","0","0","0","0","277","0","0","10","13371337","13371337","64366","54","13371337","220","13371337","7979","13371337","16500","1","0","0","-1.26038","-1.31767","16.9006","0.004","0.034","-0.552","0","0","0","-0.618","-0.318","10.079","0.02","-0.014","0.014","-45900000","15450000","3000000","67.051","1.76","-3.503","1","1","1","-3.5","82","-0.013"
"181","180987.84","0","0","0","0","0","277","0","0","10","2997","14930","13371337","13371337","64","220","13371337","7979","13371337","16500","13371337","0","0","-1.03122","-0.91664","16.7287","0.004","0.034","-0.552","0","0","0","-0.614","-0.32","10.058","0.02","-0.014","0.014","-45850000","15400000","3000000","67.051","1.761","-3.504","1","1","1","-3.5","82","-0.013"
"182","180987.96","0","0","0","0","0","277","0","0","10","2997","14930","13371337","13371337","64","13371337","4296","13371337","6000","13371337","1","0","0","-0.85935","-1.03122","15.5256","0.004","0.034","-0.552","0","0","0","-0.612","-0.308","10.071","0.02","-0.014","0.015","-45850000","15400000","3000000","67.051","1.761","-3.503","1","1","1","-3.5","82","-0.013"
"183","180988.08","0","0","0","0","0","277","0","0","10","2997","14930","13371337","54","64","13371337","4296","7979","6000","16500","13371337","0","0","-0.68748","-0.34374","16.2704","0.004","0.034","-0.552","0","0","0","-0.635","-0.308","10.078","0.021","-0.013","0.013","-46000000","15400000","3050000","67.051","1.761","-3.503","1","1","1","-3.5","82","-0.013"
"184","180988.19","0","0","0","0","0","276","0","0","10","13371337","14930","64366","54","64","220","13371337","7979","13371337","16500","13371337","0","0","-0.68748","-0.34374","16.2704","0.004","0.034","-0.552","0","0","0","-0.62","-0.312","10.082","0.019","-0.013","0.014","-45850000","15400000","3250000","67.051","1.761","-3.503","1","1","1","-3.5","82","-0.013"
"185","180988.31","0","0","0","0","0","277","0","0","10","2997","14930","64366","13371337","64","13371337","4296","7979","6000","13371337","1","0","0","-1.20309","-0.5729","16.9006","0.004","0.034","-0.552","0","0","0","-0.622","-0.314","10.083","0.022","-0.014","0.013","-45750000","15350000","3200000","67.051","1.761","-3.506","1","1","1","-3.5","82","-0.013"
"186","180988.43","0","0","0","0","0","277","0","0","10","2998","14928","13371337","54","64","219","13371337","7979","6000","13371337","1","0","0","-1.26038","-0.68748","16.9578","0.004","0.034","-0.552","0","0","0","-0.619","-0.304","10.052","0.02","-0.013","0.014","-45800000","15450000","3300000","67.051","1.762","-3.505","1","1","1","-3.5","82","-0.013"
"187","180988.55","0","0","0","0","0","277","0","0","10","2998","14928","64359","54","13371337","219","13371337","7979","13371337","16500","13371337","0","0","-1.08851","-0.17187","15.1819","0.004","0.034","-0.552","0","0","0","-0.616","-0.317","10.081","0.021","-0.013","0.013","-45950000","15400000","3350000","67.051","1.762","-3.505","1","1","1","-3.5","82","-0.013"
"188","180988.67","0","0","0","0","0","277","0","0","10","13371337","14928","64359","54","13371337","219","4295","13371337","6000","16500","13371337","0","0","-0.91664","-0.91664","16.8433","0.004","0.034","-0.552","0","0","0","-0.621","-0.31","10.088","0.02","-0.014","0.014","-46150000","15600000","3400000","67.051","1.762","-3.506","1","1","1","-3.5","82","-0.013"
"189","180988.79","0","0","0","0","0","277","0","0","10","13371337","14928","64359","54","64","13371337","4295","13371337","6000","13371337","1","0","0","-1.20309","-0.45832","17.2443","0.004","0.034","-0.552","0","0","0","-0.622","-0.322","10.068","0.02","-0.013","0.015","-46150000","15700000","3450000","67.051","1.763","-3.507","1","1","1","-3.5","82","-0.013"
"190","180988.90","0","0","0","0","0","277","0","0","10","13371337","13371337","64359","54","13371337","219","13371337","7979","6000","13371337","1","0","0","-1.20309","-0.45832","17.2443","0.004","0.034","-0.552","0","0","0","-0.617","-0.301","10.062","0.021","-0.014","0.014","-46200000","15800000","3550000","67.051","1.763","-3.507","1","1","1","-3.5","82","-0.013"
"191","180989.02","0","0","0","0","0","277","0","0","10","13371337","13371337","64359","54","64","13371337","4295","13371337","6000","16500","1","0","0","-0.97393","0.05729","15.7548","0.004","0.034","-0.552","0","0","0","-0.631","-0.306","10.061","0.021","-0.014","0.014","-46200000","15800000","3550000","67.051","1.765","-3.505","1","1","1","-3.5","82","-0.013"
"192","180989.14","0","0","0","0","0","277","0","0","10","13371337","14928","64359","54","13371337","219","4295","7979","6000","13371337","1","0","0","-1.77599","-0.22916","15.6975","0.004","0.034","-0.552","0","0","0","-0.629","-0.317","10.042","0.019","-0.013","0.013","-46150000","15600000","3650000","67.051","1.763","-3.505","1","1","1","-3.5","82","-0.013"
"193","180989.26","0","0","0","0","0","277","0","0","10","2998","14928","13371337","54","13371337","219","4295","13371337","6000","13371337","1","0","0","-1.66141","-0.85935","14.6089","0.004","0.034","-0.552","0","0","0","-0.62","-0.315","10.071","0.022","-0.015","0.015","-46200000","15600000","3500000","67.051","1.764","-3.506","1","1","1","-3.5","82","-0.013"
"194","180989.38","0","0","0","0","0","277","0","0","10","13371337","13371337","64359","54","13371337","219","13371337","7979","6000","16500","13371337","0","0","-1.1458","-0.74477","16.2704","0.004","0.034","-0.552","0","0","0","-0.616","-0.304","10.094","0.02","-0.013","0.015","-46200000","15600000","3500000","67.05","1.765","-3.507","1","1","1","-3.5","82","-0.013"
"195","180989.49","0","0","0","0","0","277","0","0","10","13371337","14928","64355","54","64","13371337","4295","13371337","6000","13371337","1","0","0","-1.1458","-0.74477","16.2704","0.004","0.034","-0.552","0","0","0","-0.625","-0.323","10.074","0.02","-0.013","0.014","-46250000","15650000","3800000","67.05","1.765","-3.507","1","1","1","-3.5","82","-0.013"
"196","180989.61","0","0","0","0","0","277","0","0","10","13371337","13371337","64355","54","13371337","219","13371337","7979","6000","13371337","1","0","0","-1.43225","-1.20309","16.4422","0.004","0.034","-0.552","0","0","0","-0.619","-0.309","10.061","0.021","-0.014","0.014","-46250000","15650000","3800000","67.05","1.765","-3.505","1","1","1","-3.5","82","-0.013"
"197","180989.73","0","0","0","0","0","277","0","0","10","13371337","13371337","64355","54","13371337","219","4295","7979","6000","13371337","1","0","0","-1.1458","-0.34374","15.7548","0.004","0.034","-0.552","0","0","0","-0.626","-0.312","10.081","0.02","-0.013","0.015","-46200000","15600000","3650000","67.051","1.765","-3.506","1","1","1","-3.5","82","-0.013"
"198","180989.85","0","0","0","0","0","277","0","0","10","13371337","13371337","64355","54","64","13371337","4295","13371337","6000","16500","13371337","0","0","-1.48954","-0.5729","16.8433","0.004","0.034","-0.552","0","0","0","-0.618","-0.318","10.058","0.019","-0.014","0.014","-46200000","15700000","3700000","67.051","1.764","-3.508","1","1","1","-3.5","82","-0.013"
"199","180989.97","0","0","0","0","0","277","0","0","10","2997","14928","13371337","54","64","13371337","4295","13371337","6000","13371337","1","0","0","-1.03122","-0.91664","15.5256","0.004","0.034","-0.552","0","0","0","-0.59","-0.328","10.048","0.021","-0.014","0.013","-46050000","15600000","3800000","67.051","1.765","-3.508","1","1","1","-3.5","82","-0.013"
"200","180990.09","0","0","0","0","0","277","0","0","10","2997","14928","64355","54","13371337","219","13371337","7979","13371337","16500","1","0","0","0.5729","-1.43225","14.9527","0.004","0.034","-0.552","0","0","0","-0.606","-0.314","10.073","0.02","-0.013","0.013","-45850000","15550000","3850000","67.051","1.767","-3.506","1","1","1","-3.5","82","-0.013"
"201","180990.20","0","0","0","0","0","277","0","0","10","2997","13371337","64355","13371337","64","13371337","4295","13371337","6000","16500","1","0","0","-0.34374","-0.63019","16.3849","0.004","0.034","-0.552","0","0","0","-0.62","-0.323","10.092","0.021","-0.014","0.014","-45850000","15550000","3850000","67.051","1.767","-3.504","1","1","1","-3.5","82","-0.013"
"202","180990.32","0","0","0","0","0","277","0","0","10","2997","14928","13371337","54","13371337","219","13371337","7979","13371337","16500","1","0","0","-1.1458","-1.20309","17.4734","0.004","0.034","-0.552","0","0","0","-0.612","-0.307","10.056","0.021","-0.013","0.014","-45800000","15600000","3600000","67.051","1.767","-3.504","1","1","1","-3.5","82","-0.013"
"203","180990.44","0","0","0","0","0","277","0","0","10","2998","13371337","64366","13371337","64","219","4295","7979","6000","16500","1","0","0","-0.74477","-0.22916","15.411","0.004","0.034","-0.552","0","0","0","-0.613","-0.296","10.068","0.021","-0.014","0.015","-45800000","15600000","3600000","67.05","1.768","-3.504","1","1","1","-3.5","82","-0.013"
"204","180990.56","0","0","0","0","13038","277","0","0","10","13371337","14928","64366","54","13371337","219","4295","13371337","6000","16500","1","0","0","-0.80206","0.34374","16.0985","0.004","0.034","-0.552","0","0","0","-0.603","-0.295","10.084","0.021","-0.013","0.014","-45650000","15700000","3500000","67.051","1.764","-3.503","1","1","1","-3.5","82","-0.013"
"205","180990.68","0","0","0","0","0","277","0","0","10","13371337","14928","64366","54","64","13371337","4295","7979","6000","13371337","1","0","0","-0.22916","0.40103","17.0151","0.004","0.034","-0.552","0","0","0","-0.605","-0.316","10.053","0.021","-0.013","0.014","-45700000","15800000","3400000","67.051","1.763","-3.502","1","1","1","-3.5","82","-0.013"
"206","180990.80","0","0","0","0","0","277","0","0","10","13371337","13371337","64366","54","64","219","4295","7979","6000","16500","13371337","0","0","-0.34374","-0.85935","15.2391","0.004","0.034","-0.552","0","0","0","-0.612","-0.309","10.08","0.022","-0.013","0.015","-45700000","15800000","3400000","67.051","1.762","-3.501","1","1","1","-3.5","82","-0.013"
"207","180990.92","0","0","0","0","0","277","0","0","10","13371337","14928","64366","54","13371337","219","13371337","7979","6000","16500","1","0","0","-0.74477","-0.40103","16.786","0.004","0.034","-0.552","0","0","0","-0.62","-0.307","10.058","0.02","-0.013","0.015","-45850000","15750000","3150000","67.051","1.761","-3.501","1","1","1","-3.5","82","-0.013"
"208","180991.05","0","0","0","0","0","277","0","0","10","2998","14928","64366","13371337","64","219","13371337","7979","13371337","16500","13371337","0","0","-1.20309","-0.28645","15.5256","0.004","0.034","-0.552","0","0","0","-0.617","-0.298","10.055","0.021","-0.013","0.015","-45850000","15750000","3150000","67.05","1.761","-3.501","1","1","1","-3.5","82","-0.013"
"209","180991.16","0","0","0","0","0","277","0","0","10","2998","14928","64366","13371337","64","13371337","4295","7979","6000","16500","13371337","0","0","-1.08851","0.17187","15.3537","0.004","0.034","-0.552","0","0","0","-0.613","-0.318","10.087","0.021","-0.014","0.014","-45800000","15850000","3000000","67.051","1.763","-3.501","1","1","1","-3.5","82","-0.013"
"210","180991.28","0","0","0","0","0","277","0","0","10","2998","14928","13371337","54","13371337","219","4295","13371337","6000","13371337","1","0","0","-0.80206","-0.97393","17.187","0.004","0.034","-0.552","0","0","0","-0.607","-0.307","10.062","0.02","-0.013","0.014","-45800000","15900000","2600000","67.051","1.761","-3.501","1","1","1","-3.5","82","-0.013"
"211","180991.40","0","0","0","0","0","277","0","0","10","13371337","14930","64364","54","64","219","13371337","7979","6000","16500","13371337","0","0","-0.80206","-0.97393","17.187","0.004","0.034","-0.552","0","0","0","-0.618","-0.306","10.054","0.022","-0.013","0.013","-45800000","15900000","2600000","67.051","1.761","-3.501","1","1","1","-3.5","82","-0.013"
"212","180991.52","0","0","0","0","0","277","0","0","10","13371337","14930","64364","54","64","219","13371337","7979","6000","16500","1","0","0","-1.08851","-0.22916","15.2964","0.004","0.034","-0.552","0","0","0","-0.616","-0.302","10.069","0.02","-0.014","0.014","-45850000","16150000","2450000","67.051","1.76","-3.502","1","1","1","-3.5","82","-0.013"
"213","180991.64","0","0","0","0","0","276","0","0","10","2997","14930","13371337","13371337","64","219","13371337","7979","6000","13371337","1","0","0","-0.97393","-0.05729","16.1558","0.004","0.034","-0.552","0","0","0","-0.623","-0.309","10.076","0.021","-0.013","0.014","-46200000","16000000","2400000","67.051","1.758","-3.501","1","1","1","-3.5","82","-0.013"
"214","180991.76","0","0","0","0","0","276","0","0","10","2997","14930","13371337","13371337","64","219","4294","13371337","6000","16500","13371337","0","0","-1.37496","-0.45832","16.5568","0.004","0.034","-0.552","0","0","0","-0.616","-0.29","10.079","0.021","-0.014","0.014","-46200000","16000000","2400000","67.051","1.758","-3.501","1","1","1","-3.5","82","-0.013"
"215","180991.88","0","0","0","0","0","277","0","0","10","2997","14930","13371337","54","64","13371337","4294","13371337","6000","13371337","1","0","0","-0.97393","0.63019","16.7287","0.004","0.034","-0.552","0","0","0","-0.621","-0.322","10.057","0.021","-0.014","0.013","-46250000","16000000","2250000","67.051","1.756","-3.501","1","1","1","-3.5","82","-0.013"
"216","180992.00","0","0","0","0","0","277","0","0","10","2997","14930","13371337","54","64","13371337","4294","7979","6000","16500","1","0","0","-0.97393","0.63019","16.7287","0.004","0.034","-0.552","0","0","0","-0.633","-0.301","10.04","0.02","-0.014","0.013","-46250000","16000000","2250000","67.051","1.756","-3.501","1","1","1","-3.5","82","-0.013"
"217","180992.12","0","0","0","0","0","277","0","0","10","13371337","14930","64364","54","13371337","219","4294","7979","6000","16500","13371337","0","0","-0.97393","0.63019","16.7287","0.004","0.034","-0.552","0","0","0","-0.621","-0.304","10.065","0.021","-0.013","0.014","-46350000","16250000","2300000","67.051","1.756","-3.501","1","1","1","-3.5","82","-0.013"
"218","180992.23","0","0","0","0","0","277","0","0","10","2997","14930","13371337","13371337","64","219","13371337","7979","13371337","16500","13371337","0","0","-0.97393","0.63019","16.7287","0.004","0.034","-0.552","0","0","0","-0.627","-0.319","10.05","0.021","-0.013","0.015","-46450000","16100000","2200000","67.051","1.756","-3.501","1","1","1","-3.5","82","-0.013"
"219","180992.35","0","0","0","0","0","277","0","0","10","2997","14930","64364","54","13371337","219","13371337","7979","13371337","16500","13371337","0","0","-1.60412","-1.08851","15.0673","0.004","0.034","-0.552","0","0","0","-0.629","-0.315","10.063","0.02","-0.013","0.015","-46450000","16100000","2200000","67.05","1.755","-3.504","1","1","1","-3.5","82","-0.013"
"220","180992.47","0","0","0","0","0","277","0","0","10","2997","14927","64355","13371337","64","13371337","4294","13371337","6000","16500","1","0","0","75886800","-263836000","240334000","0","0","0","0","0","0","41.3906","-73.9533","-36.3","-0.625","-0.305","10.054","21000","-13000","14000","-46.45","16.3","2.15","1","1","1","-3.504","82","-0.03"
"221","180992.59","0","0","0","0","0","277","0","0","10","13371337","13371337","64355","54","13371337","219","13371337","7979","13371337","16500","13371337","0","0","-1.43225","-0.22916","15.2964","0.004","0.034","-0.552","0","0","0","-0.626","-0.292","10.06","0.019","-0.013","0.014","-46550000","16400000","2200000","67.051","1.757","-3.506","1","1","1","-3.504","82","-0.03"
"222","180992.71","0","0","0","0","0","277","0","0","10","2997","14927","13371337","13371337","64","13371337","4294","13371337","6000","16500","13371337","0","0","-1.48954","0.45832","15.6402","0.004","0.034","-0.552","0","0","0","-0.626","-0.298","10.056","0.022","-0.013","0.016","-46550000","16400000","2200000","67.05","1.755","-3.506","1","1","1","-3.504","82","-0.03"
"223","180992.82","0","0","0","0","13038","277","0","0","10","13371337","14927","64355","54","13371337","219","4294","13371337","6000","16500","1","0","0","-1.48954","0.11458","15.411","0.004","0.034","-0.552","0","0","0","-0.599","-0.308","10.086","0.019","-0.013","0.013","-46700000","16400000","2450000","67.051","1.754","-3.507","1","1","1","-3.504","82","-0.03"
"224","180992.94","0","0","0","0","0","277","0","0","10","2997","13371337","64355","13371337","64","219","4294","13371337","6000","16500","13371337","0","0","0","-0.45832","17.1297","0.004","0.034","-0.552","0","0","0","-0.601","-0.326","10.051","0.021","-0.014","0.015","-46850000","16500000","2500000","67.051","1.753","-3.506","1","1","1","-3.504","82","-0.03"
"225","180993.06","0","0","0","0","0","277","0","0","10","2997","14927","13371337","54","13371337","219","4294","7979","13371337","16500","13371337","0","0","-0.05729","-1.48954","15.1246","0.004","0.034","-0.552","0","0","0","-0.611","-0.31","10.057","0.02","-0.014","0.014","-46900000","16600000","2500000","67.051","1.753","-3.505","1","1","1","-3.504","82","-0.03"
"226","180993.18","0","0","0","0","0","277","0","0","10","2997","14927","64355","13371337","64","13371337","4294","13371337","6000","13371337","1","0","0","-0.63019","-0.5729","15.4683","0.004","0.034","-0.552","0","0","0","-0.607","-0.299","10.04","0.022","-0.014","0.013","-46850000","16550000","2400000","67.051","1.754","-3.505","1","1","1","-3.504","82","-0.03"
"227","180993.30","0","0","0","0","0","277","0","0","10","13371337","13371337","64355","54","13371337","219","13371337","7979","13371337","16500","13371337","0","0","-0.40103","0.05729","14.4944","0.004","0.034","-0.552","0","0","0","-0.625","-0.302","10.043","0.021","-0.014","0.014","-46900000","16400000","2200000","67.051","1.753","-3.504","1","1","1","-3.504","82","-0.03"
"228","180993.41","0","0","0","0","0","277","0","0","10","2998","14926","13371337","54","64","13371337","4294","13371337","6000","13371337","1","0","0","-1.48954","-0.11458","14.6662","0.004","0.034","-0.552","0","0","0","-0.629","-0.313","10.055","0.018","-0.013","0.014","-46950000","16400000","2350000","67.051","1.751","-3.502","1","1","1","-3.504","82","-0.03"
"229","180993.53","0","0","0","0","0","277","0","0","10","2998","14926","13371337","13371337","64","13371337","4294","13371337","6000","13371337","1","0","0","-1.7187","-0.74477","15.3537","0.004","0.034","-0.552","0","0","0","-0.608","-0.315","10.077","0.019","-0.014","0.015","-47050000","16400000","2350000","67.051","1.753","-3.505","1","1","1","-3.504","82","-0.03"
"230","180993.65","0","0","0","0","0","277","0","0","10","13371337","14926","64356","13371337","64","219","13371337","7979","13371337","16500","13371337","0","0","-0.51561","-0.80206","16.6141","0.004","0.034","-0.552","0","0","0","-0.615","-0.314","10.037","0.022","-0.013","0.014","-47050000","16200000","2350000","67.051","1.753","-3.504","1","1","1","-3.504","82","-0.03"
"231","180993.77","0","0","0","0","13038","277","0","0","10","2998","14926","13371337","54","64","13371337","4294","13371337","6000","13371337","1","0","0","-0.91664","-0.74477","14.3225","0.004","0.034","-0.552","0","0","0","-0.598","-0.309","10.059","0.022","-0.014","0.014","-46900000","16150000","2450000","67.051","1.754","-3.504","1","1","1","-3.504","82","-0.03"
"232","180993.89","0","0","0","0","0","277","0","0","10","13371337","13371337","64356","54","64","219","4294","7979","6000","16500","13371337","0","0","0.05729","-0.51561","15.5829","0.004","0.034","-0.552","0","0","0","-0.628","-0.314","10.064","0.018","-0.013","0.014","-46900000","15850000","2400000","67.051","1.753","-3.503","1","1","1","-3.504","82","-0.03"
"233","180994.00","0","0","0","0","0","277","0","0","10","2998","14926","13371337","54","64","13371337","4294","13371337","6000","13371337","1","0","0","-1.66141","-0.80206","15.8693","0.004","0.034","-0.552","0","0","0","-0.618","-0.302","10.065","0.021","-0.013","0.016","-46800000","16050000","2500000","67.051","1.754","-3.504","1","1","1","-3.504","82","-0.03"
"234","180994.12","0","0","0","0","0","277","0","0","10","2998","13371337","64356","13371337","64","13371337","4294","7979","13371337","16500","1","0","0","-1.03122","-0.11458","15.9266","0.004","0.034","-0.552","0","0","0","-0.615","-0.304","10.057","0.02","-0.013","0.015","-46900000","16100000","2650000","67.051","1.754","-3.505","1","1","1","-3.504","82","-0.03"
"235","180994.24","0","0","0","0","0","277","0","0","10","13371337","13371337","64356","54","13371337","219","4294","7979","13371337","16500","1","0","0","-0.91664","-0.22916","15.4683","0.004","0.034","-0.552","0","0","0","-0.621","-0.29","10.077","0.022","-0.014","0.013","-46900000","16100000","2950000","67.051","1.753","-3.505","1","1","1","-3.504","82","-0.03"
"236","180994.36","0","0","0","0","0","277","0","0","10","2998","13371337","64356","13371337","64","219","13371337","7979","13371337","16500","1","0","0","-0.5729","-0.85935","15.411","0.004","0.034","-0.552","0","0","0","-0.621","-0.312","10.056","0.02","-0.013","0.014","-46950000","16600000","2850000","67.051","1.764","-3.492","1","1","1","-3.504","82","-0.03"
"237","180994.47","0","0","0","0","0","277","0","0","10","13371337","13371337","64367","54","13371337","219","13371337","7979","6000","13371337","1","0","0","-0.5729","0.11458","15.812","0.004","0.034","-0.552","0","0","0","-0.622","-0.31","10.073","0.019","-0.014","0.014","-46650000","16350000","2900000","67.053","1.764","-3.491","1","1","1","-3.504","82","-0.03"
"238","180994.59","0","0","0","0","0","277","0","0","10","2998","13371337","64367","13371337","64","219","13371337","7979","6000","16500","13371337","0","0","-0.5729","-0.5729","16.3277","0.004","0.034","-0.552","0","0","0","-0.624","-0.306","10.075","0.021","-0.013","0.015","-46950000","16150000","2750000","67.051","1.766","-3.488","1","1","1","-3.504","82","-0.03"
"239","180994.71","0","0","0","0","0","277","0","0","10","2998","14927","13371337","13371337","64","13371337","4293","7979","13371337","16500","13371337","0","0","-0.85935","-0.17187","16.1558","0.004","0.034","-0.552","0","0","0","-0.629","-0.305","10.069","0.021","-0.013","0.015","-47050000","15800000","2550000","67.051","1.766","-3.489","1","1","1","-3.504","82","-0.03"
"240","180994.83","0","0","0","0","0","277","0","0","10","13371337","14927","64367","54","13371337","219","13371337","7979","13371337","16500","13371337","0","0","75886800","-263836000","240334000","0","0","0","0","0","0","41.3906","-73.9533","-36.3","-0.613","-0.287","10.05","21000","-13000","14000","-47","15.75","2.6","1","1","1","-3.491","82","-0.015"
"241","180994.95","0","0","0","0","13038","277","0","0","10","2998","14927","64367","13371337","64","13371337","4293","7979","13371337","16500","13371337","0","0","-1.08851","-1.20309","16.0985","0.004","0.034","-0.552","0","0","0","-0.639","-0.312","10.085","0.019","-0.014","0.014","-47050000","16350000","2500000","67.051","1.764","-3.487","1","1","1","-3.491","82","-0.015"
"242","180995.06","0","0","0","0","0","277","0","0","10","2998","14927","64367","54","64","219","13371337","7979","6000","13371337","1","0","0","-1.03122","-1.03122","16.3849","0.004","0.034","-0.552","0","0","0","-0.63","-0.323","10.061","0.021","-0.014","0.015","-47200000","16350000","2300000","67.051","1.763","-3.486","1","1","1","-3.491","82","-0.015"
"243","180995.18","0","0","0","0","0","277","0","0","10","13371337","13371337","64367","54","13371337","219","13371337","7979","13371337","16500","13371337","0","0","-2.2916","-0.40103","16.8433","0.004","0.034","-0.552","0","0","0","-0.637","-0.309","10.081","0.022","-0.014","0.013","-47050000","16450000","2450000","67.051","1.764","-3.491","1","1","1","-3.491","82","-0.015"
"244","180995.30","0","0","0","0","0","277","0","0","10","2998","14927","64367","13371337","64","219","4293","13371337","6000","16500","13371337","0","0","-1.48954","0.22916","16.0985","0.004","0.034","-0.552","0","0","0","-0.622","-0.307","10.059","0.022","-0.014","0.016","-46800000","16350000","3000000","67.051","1.765","-3.493","1","1","1","-3.491","82","-0.015"
"245","180995.42","0","0","0","0","0","277","0","0","10","2998","14927","13371337","13371337","64","13371337","4293","13371337","6000","13371337","1","0","0","-0.5729","-0.40103","15.9266","0.004","0.034","-0.552","0","0","0","-0.613","-0.316","10.061","0.019","-0.015","0.013","-46500000","16250000","3100000","67.051","1.765","-3.496","1","1","1","-3.491","82","-0.015"
"246","180995.53","0","0","0","0","0","277","0","0","10","2998","14927","13371337","13371337","64","13371337","4293","7979","13371337","16500","13371337","0","0","-2.23431","-0.28645","15.2391","0.004","0.034","-0.552","0","0","0","-0.611","-0.304","10.079","0.019","-0.014","0.015","-46900000","16200000","3100000","67.051","1.759","-3.497","1","1","1","-3.491","82","-0.015"
"247","180995.65","0","0","0","0","0","277","0","0","10","2998","14927","13371337","54","64","13371337","4293","13371337","6000","13371337","1","0","0","-1.60412","-0.80206","16.0412","0.004","0.034","-0.552","0","0","0","-0.616","-0.312","10.077","0.021","-0.014","0.014","-46800000","15800000","2500000","67.051","1.759","-3.497","1","1","1","-3.491","82","-0.015"
"248","180995.77","0","0","0","0","0","277","0","0","10","2998","14927","13371337","54","13371337","219","4293","7979","6000","16500","1","0","0","-1.1458","-0.40103","16.6714","0.004","0.034","-0.552","0","0","0","-0.62","-0.302","10.08","0.022","-0.014","0.014","-46950000","16300000","2100000","67.051","1.759","-3.495","1","1","1","-3.491","82","-0.015"
"249","180995.89","0","0","0","0","13038","277","0","0","10","13371337","14927","64366","54","13371337","219","13371337","7979","13371337","16500","1","0","0","-1.37496","0.22916","15.6402","0.004","0.034","-0.552","0","0","0","-0.612","-0.303","10.059","0.02","-0.012","0.014","-46800000","16450000","2400000","67.051","1.759","-3.496","1","1","1","-3.491","82","-0.015"
"250","180996.01","0","0","0","0","0","277","0","0","10","2998","13371337","64366","13371337","64","219","13371337","7979","6000","13371337","1","0","0","-1.1458","-0.68748","16.2704","0.004","0.034","-0.552","0","0","0","-0.636","-0.302","10.082","0.02","-0.013","0.014","-46600000","16100000","2350000","67.051","1.759","-3.497","1","1","1","-3.491","82","-0.015"
"251","180996.12","0","0","0","0","0","277","0","0","10","2998","14927","64366","54","13371337","219","13371337","7979","6000","13371337","1","0","0","-0.34374","-0.17187","15.5256","0.004","0.034","-0.552","0","0","0","-0.611","-0.298","10.073","0.021","-0.014","0.015","-46550000","16500000","2850000","67.052","1.757","-3.499","1","1","1","-3.491","82","-0.015"
"252","180996.24","0","0","0","0","0","277","0","0","10","13371337","13371337","64366","54","13371337","219","13371337","7979","6000","13371337","1","0","0","-1.20309","-0.97393","17.187","0.004","0.034","-0.552","0","0","0","-0.638","-0.32","10.051","0.013","-0.008","0.027","-46250000","16500000","2950000","67.051","1.757","-3.497","1","1","1","-3.491","82","-0.015"
"253","180996.36","0","0","0","0","0","277","0","0","10","13371337","13371337","64366","54","64","13371337","4293","7979","6000","13371337","1","0","0","-1.37496","-0.51561","15.7548","0.004","0.034","-0.552","0","0","0","-0.626","-0.311","10.066","0.025","-0.014","0.01","-46750000","16150000","3050000","67.051","1.759","-3.495","1","1","1","-3.491","82","-0.015"
"254","180996.48","0","0","0","0","0","277","0","0","10","13371337","13371337","64356","54","13371337","219","13371337","7979","13371337","16500","1","0","0","-1.31767","-0.74477","15.411","0.004","0.034","-0.552","0","0","0","-0.626","-0.309","10.065","0.022","-0.013","0.014","-47000000","16150000","3400000","67.05","1.756","-3.498","1","1","1","-3.491","82","-0.015"
